# 180 points chosen from a noisy circle, with 20 points chosen from a uniform distribution
# parameters: mean radius 2, std. dev. radius 0.3, radius for codensity function 1
points
2
4
codensity
1.88	-0.60	15
-2.24	-0.66	12
2.17	0.22	19
1.66	-0.70	15
-2.01	0.19	7
-1.83	-0.94	8
-0.68	-1.58	11
-1.27	-0.88	3
-0.52	-1.63	8
-2.43	-0.15	13
-1.64	0.86	10
-1.95	-0.47	6
-1.70	0.80	12
0.33	-2.16	20
-1.83	-0.39	5
-0.30	1.85	12
-1.88	0.02	7
0.05	2.45	18
1.98	-1.71	22
-1.38	-1.59	9
1.64	1.31	23
1.06	-1.56	16
-1.74	-0.50	5
1.34	-1.57	16
-2.23	-0.62	9
-0.53	-1.43	10
1.42	1.14	24
-0.01	-2.06	17
-1.49	-0.63	1
0.46	1.79	16
2.11	1.14	25
-1.20	1.50	10
0.31	2.12	16
-1.85	-0.42	5
0.55	-2.45	25
-1.72	0.62	10
-1.79	1.10	10
-1.00	1.84	13
1.73	0.00	11
-0.47	1.45	12
0.82	-1.40	17
0.63	-1.66	15
1.73	0.66	20
1.35	-1.30	12
1.74	-1.39	16
-1.49	0.71	10
0.11	-2.23	21
-1.12	1.23	9
-1.67	-0.31	7
1.00	1.91	22
-1.99	0.16	7
-1.04	1.59	11
-0.66	-1.53	10
-1.03	-1.43	10
-1.83	0.28	7
-0.72	1.71	12
-0.90	1.16	13
-2.05	1.50	21
2.09	0.62	19
0.40	1.59	17
1.33	-1.53	16
-1.80	1.36	15
-1.12	-1.53	11
0.33	2.21	16
-0.17	-1.72	11
1.71	-0.39	14
-1.71	-1.35	9
-0.99	-2.23	19
0.17	-1.45	18
-1.63	1.87	20
2.15	-0.84	16
-0.19	1.88	14
0.82	-1.96	18
-1.64	0.55	9
-2.36	-0.21	12
1.89	1.24	25
-1.30	-1.42	8
0.66	-1.98	16
1.89	0.07	13
-1.81	-0.34	6
-2.00	0.28	10
-0.88	-1.47	12
2.06	0.80	22
-2.06	-0.79	10
2.26	-0.79	16
1.97	0.73	22
-1.33	0.97	10
0.26	-1.89	17
0.14	-1.66	16
-1.69	-0.67	5
-1.88	1.48	19
0.50	1.98	15
-0.89	-1.33	11
1.49	0.49	19
-1.58	-1.02	5
-1.28	2.13	20
1.47	0.80	21
1.32	2.15	29
1.21	1.61	24
-2.02	1.35	20
1.09	1.66	21
-0.43	1.72	11
-1.45	1.26	13
-1.86	0.45	8
2.32	-0.21	19
1.54	-0.89	12
-1.63	-0.25	6
1.50	-0.61	15
-0.44	1.86	11
2.29	0.21	20
1.51	-0.95	13
-1.03	-1.96	15
0.32	2.78	33
-1.72	0.34	9
0.26	1.78	13
0.24	-2.12	21
2.18	-0.34	16
-1.81	0.25	8
-0.67	2.11	13
-1.11	-1.71	13
-0.22	1.61	11
1.11	-1.91	19
-2.13	-1.01	12
-0.23	1.60	11
1.79	-0.37	15
1.65	-0.24	13
-2.32	0.56	18
-0.79	-1.98	13
-1.74	-0.70	5
-1.40	1.40	15
1.53	-0.99	14
0.62	1.89	19
-0.82	-2.09	15
-1.54	-1.08	4
-2.18	1.11	15
0.41	-1.69	16
-1.20	-1.54	9
-1.26	-1.13	2
1.02	1.22	21
0.64	1.78	20
1.92	1.41	24
-1.39	1.18	12
1.23	0.96	23
1.88	-0.49	15
0.13	2.19	15
1.33	-1.82	21
-0.22	1.52	11
1.84	0.58	17
1.45	-2.09	24
1.42	-1.75	21
-1.73	-0.82	7
-0.22	-1.45	12
-1.68	0.90	9
1.94	-0.66	15
-0.33	2.40	18
-1.10	-1.82	13
1.76	-0.88	12
-1.42	1.75	14
-0.67	-1.42	10
1.91	-1.69	21
-0.65	2.38	20
-2.14	-1.26	16
1.35	-1.18	11
1.06	-2.18	22
-1.92	0.27	7
-0.17	-2.25	18
2.10	-0.10	14
-0.77	-1.19	12
-1.72	-0.48	5
0.17	1.75	15
1.51	0.94	21
0.06	1.67	16
-0.01	-1.83	15
-0.82	1.31	12
1.94	-0.86	14
1.81	-0.76	13
-1.36	-1.38	6
-0.23	-2.02	11
1.77	0.17	16
-0.40	1.82	12
4.34	3.09	41
-5.39	-3.36	41
1.82	2.40	38
-1.39	2.76	36
-2.44	-3.62	41
-1.82	-0.30	7
0.13	4.44	39
2.97	1.28	39
-3.18	-5.50	40
3.58	-0.94	41
3.28	1.05	40
-0.66	3.92	39
-3.41	3.16	41
-3.65	-5.55	40
-1.82	-5.11	41
-0.15	4.14	39
4.78	1.77	41
-1.76	-1.35	10
-3.70	-1.23	41
-0.44	-5.73	41
